month,date,stock,status,return,EP_TTM,BP_TTM,SP_TTM,CFP_TTM,EBITDA/EV,ROIC,ROE增长率_同比,EPS增长率_同比,ROA增长率_同比,净利润增长率_同比,营业收入增长率_TTM,基本每股收益,销售毛利率,营业成本比例,(扣非)ROE_TTM,ROA_TTM,经营活动产生的现金流量净额To营业收入,存货周转率,总市值,流通市值,资产负债率,return_1m,wgt_return_6m,turn_3m,std_turn_3m,std_turn_6m,std_3m,std_6m,std_12m,资金流出,20日成交金额移动平均
1,2008/1/31,000762.SZ,1,0.95064574,-0.398236131,-0.96464482,-1.011540401,-0.125747119,-1.119768018,-0.506054007,-0.224659237,-0.144483831,-0.025772628,-0.25434543,-0.151275171,-0.278773083,1.585136658,-1.585136658,0.146509867,0.186395992,0.935662822,-0.666369204,0.013686222,0.549895267,-0.362539241,-1.844567823,0.928128799,-0.249371697,-0.578570468,0.144364115,0.451945187,0.581735155,0.533351731,0.159325523,-0.073390168
1,2008/1/31,000777.SZ,1,-0.775890012,1.59958013,-1.22936428,-1.033352734,-0.405323358,0.477332621,2.495732492,1.978758855,1.935631283,1.910439808,1.931182317,-0.462632506,2.830163063,0.132151148,-0.132151148,0.308454234,2.680272005,0.042092699,-0.601508552,0.422871277,0.327359167,-1.132668819,-0.585527395,2.761645229,1.015635026,0.059783321,2.631186083,-0.052670141,0.330881996,1.472438772,-0.308479402,0.310324421
1,2008/1/31,000782.SZ,1,0.339788481,-0.195340009,1.36521686,1.78643398,1.659591218,0.780846845,-0.521298906,-0.373091269,-0.420520173,-0.274139215,-0.518237065,-0.568180368,-0.707287799,-1.043441638,1.043441638,-0.433317728,-0.672194179,0.059416377,-0.031535257,-1.220933641,-0.450522362,0.451322899,0.508557089,-0.222473621,-0.084303385,0.001955105,0.466810912,0.049201156,-0.414014131,0.01518655,0.834757377,-0.149663651
1,2008/1/31,000785.SZ,1,0.022323375,-0.342091155,0.192436959,2.475770181,2.555107447,2.076910743,-0.309458811,0.269348995,0.25097179,0.43734196,0.123711423,-0.41959596,-0.679900183,-0.565211043,0.565211043,-0.333384842,-0.768257022,0.065264613,0.708066928,-1.673412306,-1.447958764,1.326652236,-1.28581853,-1.451008993,0.192945681,-0.601610502,-0.544464119,-1.167875107,-0.760901942,0.017341879,-0.754258989,-1.016948072
1,2008/1/31,000790.SZ,1,0.320439269,-1.175678674,-0.798746944,-0.984671804,-0.576838162,-1.246984804,-0.935320642,-2.394757595,-2.390565324,-2.130435683,-2.335100337,-0.47026333,-1.04399453,0.305469367,-0.305469367,-0.873323072,-1.062065122,-0.590174286,-0.698163672,-1.017823551,-1.105714086,-0.626851691,-0.379383079,-0.787006442,-1.240901342,-1.155397312,-1.624668725,0.454386376,0.513102492,-0.080505891,-1.036662654,-1.217941912
1,2008/1/31,000795.SZ,1,0.055018548,-2.867899621,-0.223867552,-0.360662323,-1.910009954,-3.398205533,-2.871545214,0.976865908,0.724535827,-1.451802897,0.576440173,0.451582537,-3.169403419,-3.04654264,3.04654264,-2.923891011,-2.999172931,-1.875426343,-0.868243317,-1.671105617,-1.458898237,1.569423599,-0.616413629,1.066911477,0.690781266,0.520784342,1.335712469,-0.891677095,-0.262659536,0.50070634,-0.877140459,-0.918812832
1,2008/1/31,600867.SH,1,0.119707356,-0.797381662,0.610073054,-0.925185069,0.166961706,-0.348173762,-0.60222165,-0.189593526,-0.22266435,-0.095440702,-0.329086259,-0.052281389,-0.794266675,1.68112906,-1.68112906,-0.833575808,-0.757022899,1.300955025,-0.841077047,-0.074034851,0.26401284,-0.805240297,-0.508647807,-0.969030729,-0.964834476,-0.796973388,-1.104552365,-0.842296386,-0.956290583,-0.461682577,-0.324602916,-0.477551989
1,2008/1/31,000811.SZ,1,0.308563355,0.494202411,-0.173748555,0.041848236,0.037713289,-0.456139876,-0.524130422,-0.078382268,0.077071887,0.085634994,-0.042537446,-0.551885779,0.25262859,-0.307479317,0.307479317,0.074042576,0.009484655,-0.173485296,-0.654536549,-1.180770214,-1.053761842,0.456154332,0.147110779,-0.204691039,-0.93966119,-0.686086816,-0.943609346,0.016563429,-0.582311382,-0.061561732,-0.919683026,-1.046039744
1,2008/1/31,000815.SZ,1,-1.392432947,-0.62425096,0.42630425,-0.157901158,0.523458805,-0.455697858,-0.866280173,-0.663772245,-0.698987768,-0.694762138,-0.784452986,-0.335362411,-0.476606204,-0.869506618,0.869506618,-0.504790672,-0.91434981,0.284425498,-0.847745784,-0.809655699,-0.287936769,1.920502595,0.338153726,0.046171327,0.465936649,-0.450926948,-0.093447768,-0.878037161,-0.633952461,-0.483337822,-0.528462092,-0.603633233
1,2008/1/31,000816.SZ,1,0.060665797,0.501490752,0.718267389,0.152663253,-0.61743057,0.323181965,-0.185038934,1.978758855,1.935631283,1.910439808,1.931182317,-0.403387252,-0.373785723,-0.9630033,0.9630033,-0.481536962,0.022022207,-0.610703058,-0.070714735,-0.207040504,-0.154884413,-0.095556904,0.67902048,-0.740808749,-0.106362789,0.382373147,0.141115363,0.211939993,-0.466248165,0.641707576,-0.477713941,0.062279445
1,2008/1/31,000818.SZ,1,2.121412013,-0.60217487,1.187452219,1.161895218,-1.766893936,1.644510268,-0.678640406,-1.333656395,-1.340561821,-1.18150764,-1.397799855,-1.14683122,-0.740034081,-0.900600997,0.900600997,-0.860596714,-0.848347626,-1.015998712,1.604275798,-0.682711193,-1.29137985,0.963257053,-0.581268992,2.761645229,2.802909451,2.518339988,2.486077447,2.551824311,2.410764157,1.392140553,-0.399876322,0.032380693
1,2008/1/31,000819.SZ,1,0.216671667,-0.49632092,-1.451951394,-0.101034288,-0.585912066,-0.727480701,0.96824156,0.08867134,-0.254055622,0.132989006,-0.158270409,-0.286272834,-0.046840204,-0.956202243,0.956202243,0.471806309,0.264452068,-0.592673467,-0.542353999,0.319390044,-0.221752467,0.781187363,2.054292501,-0.484554205,-0.605107884,-0.127905758,-0.944057019,0.836391905,1.13380091,1.218715435,0.545805872,-0.297496696
1,2008/1/31,000821.SZ,1,0.431699561,0.34581881,2.291451607,-0.476499364,0.287340813,0.19390644,-0.399105745,0.491128812,0.411199805,0.632461588,0.276889923,-0.962400806,-0.479324134,-0.268592157,0.268592157,-0.581121069,-0.161207523,0.370845683,-0.934362881,-1.344410143,-0.581672161,-1.699112625,-0.903267856,0.614393509,-0.143190337,0.073118553,1.360650662,-0.624366716,-0.396699865,0.784601426,-0.275358233,-0.616890415
1,2008/1/31,000823.SZ,1,-0.22473434,0.651442911,0.092429169,0.482629051,1.138743484,1.209741384,0.079278,-0.029490041,-0.140563755,0.079928465,-0.149084297,0.099249546,0.005979788,-0.425953912,0.425953912,0.491525361,-0.050132411,0.276260655,-0.203680273,-0.206984634,-0.407044723,0.375810922,-0.417715391,-0.062542574,-0.148154702,1.135124819,0.713779529,-1.374868126,-0.573564285,-0.892532095,-0.525978626,-0.03697237
1,2008/1/31,000826.SZ,1,0.483733087,0.412538649,-0.992779295,-0.972750656,0.824859914,-0.386190495,0.217323951,0.342129703,0.391555371,-0.100922933,0.435872451,1.045289116,0.387693753,1.495711994,-1.495711994,1.373632876,0.53577802,2.31731114,2.230951873,-0.619432794,-0.974680039,1.003995894,-0.077757558,-0.968161785,-1.187375922,-1.121796185,-1.59476532,-1.360419983,-0.553409361,-0.49556151,-0.956832954,-1.177451637
1,2008/1/31,600866.SH,1,0.439675627,-0.881689857,0.532089914,-0.441592732,-0.231476286,-0.350042022,-0.711175426,-0.760421076,-0.807516535,-0.664175449,-0.888206839,-0.510956465,-0.936965455,-0.138094505,0.138094505,-0.644150099,-0.826629417,-0.219906609,-0.486521577,-0.805885231,-0.03730785,-0.540847058,-0.847956536,-0.510862754,-0.395144175,-0.579701396,0.815439008,-0.277078461,-0.225115555,0.477589865,-0.660777115,-0.439322551
1,2008/1/31,000830.SZ,1,0.894237067,0.122000084,0.481454953,0.55672194,1.799012399,1.450033164,-0.25263527,-0.56349556,-0.608396908,-0.54871524,-0.697847831,-0.803443449,-0.547771186,-0.709283291,0.709283291,-0.056437692,-0.382074082,0.559566354,-0.083865194,0.923144514,0.96407711,0.689879895,0.071113612,-0.117592977,0.021333077,0.220626756,-0.335201517,0.788169866,-0.274672275,0.052548473,2.114554058,1.476906417
1,2008/1/31,000831.SZ,1,0.114374237,0.485274318,-1.001442801,-0.53768783,-0.368076472,-0.147858302,0.418035166,1.978758855,1.935631283,1.910439808,1.931182317,-0.707906151,1.675889927,-0.93233931,0.93233931,1.637425706,0.97812974,-0.336139089,-0.118459692,1.779493484,2.051802596,0.527245422,1.371207656,1.903388436,0.300414541,-0.244353343,0.0926871,0.317044051,0.636205076,0.449400163,0.867737297,2.532202458
1,2008/1/31,000837.SZ,1,-1.236892703,-0.019408311,-0.329934246,-0.622816045,0.158140744,-0.411083052,-0.034815775,0.030600651,0.05614958,0.141551219,-0.06253924,-0.203663686,-0.032043265,0.501500238,-0.501500238,0.153926454,0.205020162,0.41077346,-0.785683962,-0.376411253,0.189689054,-0.616323066,0.665209201,-0.50471104,-0.955298728,-0.403691831,-0.448233714,-0.314645108,-0.716039613,-0.635236765,0.205591146,-0.251069047
1,2008/1/31,000848.SZ,1,-0.450516113,0.11294102,-1.11486335,-0.312776386,0.769889422,-0.022437908,1.583642158,-0.086398868,0.049996367,0.188278366,-0.068421731,0.296435156,0.726189399,0.434513146,-0.434513146,1.234039798,1.13522271,0.651119049,1.109002123,0.136383092,0.214347249,-0.413578219,0.1666051,-0.718552763,-1.740665628,-1.348167607,-1.468135697,-0.622974949,-0.491330891,0.055420859,-0.96045152,-1.187509185
1,2008/1/31,600861.SH,1,-0.708731013,-0.208519299,1.314329198,-0.243760179,1.191017798,0.535579829,-0.518887395,-0.247878766,-0.24179846,-0.150238832,-0.347378529,-0.4829163,-0.239073385,-0.156171856,0.156171856,-0.628690236,-0.390138128,0.92911624,2.230951873,0.137606611,0.461198606,-1.58039568,-0.474853284,-0.637851833,1.371171182,1.575565685,0.137595229,0.256762557,-0.463129549,-0.324676128,1.275744964,1.174241064
1,2008/1/31,000851.SZ,1,0.107708465,-1.080960549,-0.634865225,-0.760621685,-0.61063111,-1.434366821,-1.085326812,-1.056561389,-0.84328587,-0.725699285,-0.829476662,-0.262297062,-0.97842202,-0.538859988,0.538859988,-1.476635097,-0.946671687,-0.645898169,-0.715924611,-0.876517169,-0.524699923,-0.170115196,0.221414788,0.9287972,2.132879386,2.4559093,1.220423191,1.796868846,0.881668689,-0.029125237,2.281842644,0.870768747
1,2008/1/31,600860.SH,1,1.019371818,-2.805087407,0.415217853,-0.445917219,-0.649720605,-1.874644216,-1.589514415,-0.759490397,-0.859565476,-0.683457734,-0.937965795,-0.748864553,-1.899640871,-0.097766347,0.097766347,-1.827442671,-2.158902495,-0.66418367,-0.940900972,-0.17950333,-1.410226476,-0.245634609,-0.582552789,0.698363905,0.307988366,1.416632572,0.9763606,0.501883562,0.836292651,1.033438625,-0.628498921,-0.692306429
1,2008/1/31,000859.SZ,1,1.29044888,-0.616718782,0.914118012,-0.118720618,0.406515538,-0.227636235,-0.710781028,-0.095009083,-0.157537257,0.1398624,-0.266824547,-0.441470536,-0.808414205,-0.905609953,0.905609953,-0.526847037,-0.723587617,0.165546371,0.751560148,-0.759146459,-0.372298049,-0.307447521,0.49455652,0.22074445,-0.236033137,-0.052268674,0.88511447,-0.889582833,0.026194308,0.120426859,0.381190274,-0.377199134
1,2008/1/31,000860.SZ,1,-0.839043462,-0.102059847,0.258713199,0.535554805,0.474975128,-0.033188266,-0.256852082,-0.4743027,-0.29966636,-0.290208804,-0.288137869,0.631984204,0.003113774,-0.350419934,0.350419934,-0.053269579,-0.266118767,-0.072552171,-0.567969546,1.111585268,0.623154628,-0.060172161,0.712403706,-0.001622174,0.144062515,0.497834929,-0.310541863,0.939115553,0.903587269,0.441862704,0.660442778,0.992349652
1,2008/1/31,002041.SZ,1,2.36863141,-1.202466957,0.308422774,-0.845675361,-0.55970964,-0.775983996,-0.670272733,-1.771402666,-1.748521135,-1.588524653,-1.787810278,-0.414607029,-1.059057174,1.144554312,-1.144554312,-0.825480383,-1.079798478,-0.55289503,-1.050724696,-1.251834041,-1.366457331,-1.84219692,1.934585807,0.114790326,0.194413177,1.667254797,0.173717768,2.689367567,1.476572169,0.90095575,0.436092043,-0.24758469
1,2008/1/31,600855.SH,1,-0.318544565,-1.023644108,-0.553410107,-0.960014346,-1.072875797,-1.238378107,-0.938426714,-1.350584824,-1.357729476,-1.208633216,-1.414212189,-0.061593084,-0.939651204,0.292316312,-0.292316312,-0.62930445,-0.830219363,-1.990992021,-0.943384076,-0.543023326,0.191702321,-1.647678258,-0.770961598,-0.122723531,0.887209399,0.1764617,-0.392717361,0.357697698,-0.288029639,-0.456660165,-0.552023927,0.388361623
1,2008/1/31,000881.SZ,1,0.290292718,1.566722654,0.350564934,0.747229578,-1.118018531,-0.615993205,-0.971011729,1.414015256,1.574686536,1.471051268,1.389187,-0.443662032,0.508642427,-0.444259263,0.444259263,-1.253868433,-0.05038359,-0.821438701,-0.925567403,-0.686227778,0.061477047,1.286718635,-0.481236531,-0.685172682,-0.666479907,-0.232794609,-0.532434752,-0.558829177,-0.62445525,1.844622022,-0.828455269,-0.686066983
1,2008/1/31,000882.SZ,1,-0.973783352,-0.689892493,-0.268352511,0.036611089,-0.247644717,-0.258654302,0.127670254,-0.526151615,-0.402580008,0.073112118,-0.501086209,-0.951265035,-0.728256054,-0.344218129,0.344218129,-0.360912321,-0.620070999,-0.364008531,2.230951873,-0.87505431,-1.09091904,-0.043851209,-1.326674314,-0.042744328,0.665830624,0.028302989,-0.755803898,0.362203738,0.776854827,0.125448114,-0.745379513,-0.929846862
1,2008/1/31,600846.SH,1,2.915891425,0.456317727,-0.213733235,-0.203991026,-0.212934113,-0.433638068,-0.37342841,1.978758855,1.935631283,-2.130435683,1.931182317,-1.43351451,-0.242194415,0.209221187,-0.209221187,0.520928409,-0.216656592,-0.285707212,-1.011036267,-1.19470168,-0.490156424,1.093931807,1.685387853,0.162363019,1.418992385,2.518339988,2.046369103,0.354818547,0.154339246,-0.070588564,2.281842644,1.957074531
1,2008/1/31,000888.SZ,1,-0.835453831,-0.216272864,-0.418173366,-0.838573449,0.471024912,-0.127355982,-0.208128083,-0.345922857,-0.382929264,-0.388665397,-0.482300035,0.015028197,-0.309456519,1.634058172,-1.634058172,0.110248094,0.005127223,1.542430098,2.230951873,-0.628757703,-0.681144968,-0.228895208,-0.570510796,-0.931284361,-0.860248919,-0.958202325,-1.390736578,-0.487154516,-1.210071732,-2.248424417,-0.919676651,-1.07245894
1,2008/1/31,000890.SZ,1,0.304289331,-0.331929383,1.55239292,1.43353253,2.425973233,1.671651898,-0.15575676,-0.298083015,-0.323651098,-0.138965219,-0.425629916,-0.635522737,-0.73466305,-0.526742345,0.526742345,-0.564094915,-0.839512048,0.393024454,-0.58563469,-1.221940674,-0.401504655,0.883300665,0.05555629,-0.183219475,-0.301070138,-0.238360692,0.610967278,-1.320764927,-1.339022361,0.014060793,-0.458294919,-0.794325168
1,2008/1/31,000899.SZ,1,0.332034096,-1.131015935,0.640106812,-0.785607228,-0.22520976,-1.022717227,-1.266909124,-1.495327551,-1.492179816,-1.343342413,-1.542747149,-0.564331258,-1.011510922,-1.042486396,1.042486396,-0.836855838,-1.012290502,0.049292026,2.230951873,0.172637314,-0.363415283,-1.102663079,-0.668671953,1.024683288,0.720618,0.118473305,0.919872862,3.195947893,2.31924296,1.85646712,-0.090534852,-0.347752441
1,2008/1/31,000903.SZ,1,-0.718671849,1.309006489,-0.391927462,-0.243376996,-0.561298624,0.428619368,0.841337135,0.116285107,-0.302844898,0.268462356,0.151149777,-0.400379033,1.690011368,-0.153549227,0.153549227,1.327580934,1.330346703,-0.572726006,-0.402256215,0.594012645,0.811274586,0.025522676,-0.403460271,-0.758642655,-0.516579187,0.632649381,0.225460672,-0.476540761,-1.188409587,-0.2451997,-0.196527166,0.569526738
1,2008/1/31,000905.SZ,1,2.915891425,0.31716423,-0.062976885,-0.444774433,0.532743147,-0.031629852,-0.182625261,-0.698603238,-1.049083827,-0.716346182,-0.798849175,1.823023488,-0.102763917,-0.324473505,0.324473505,0.234770751,0.158620046,0.595642876,0.456054993,0.605687499,-0.080906219,0.066783817,2.832685367,1.09357652,0.961914725,2.518339988,1.741668878,1.970537747,0.254936988,-0.637964093,2.281842644,1.814274462
1,2008/1/31,000910.SZ,1,-0.898778838,1.156664537,0.355143564,1.511043257,1.404584457,1.733634986,0.425177965,-0.270647637,0.081452239,0.17268622,0.16981421,1.261842166,0.499319109,-0.022562589,0.022562589,0.667804684,-0.236014247,0.042381511,-0.365446976,0.696228203,-0.25915133,1.058275011,-0.768500553,-1.154543171,-0.878382835,-0.843631395,-0.92402687,-1.670432831,-1.741597975,-1.138678256,-0.813329817,-0.812900239
1,2008/1/31,000911.SZ,1,2.915891425,0.873614383,-0.224477532,0.753074778,1.292544437,1.96188742,0.000365086,-0.861115385,-0.921936475,-0.806831403,-0.997592671,-0.139359443,0.960504284,-0.306010916,0.306010916,0.638323144,0.051753991,0.228242693,1.013665186,0.093485572,-0.334107206,0.774283831,0.625074987,1.122174153,1.447979996,1.118341068,0.73414049,1.003307824,0.686695388,-0.074209269,-0.285650717,0.435787865
1,2008/1/31,600840.SH,0,-2.896787077,-0.30171413,-1.494826229,-0.908751972,2.555107447,-0.036648236,2.495732492,-1.36697334,-1.410053608,-1.221443548,-1.399228398,-1.626911945,-0.155300277,1.768021184,-1.768021184,1.445212873,-0.311541382,2.31731114,-1.1460582,0.466109461,0.366931389,1.704531467,1.901929047,0.560100442,0.223541482,0.265971314,-0.093674377,0.775555331,0.515388776,0.155857068,-1.241653012,0.908279227
1,2008/1/31,000913.SZ,1,-0.493517608,0.384064532,1.577287706,2.475770181,-0.50362202,1.511436527,0.008143672,-0.128381255,-0.160900318,-0.054396887,-0.270039644,-0.200657407,-0.477486876,-0.409233177,0.409233177,-0.102446709,-0.465585309,-0.570176485,-0.089844609,-0.843215499,-1.00328315,0.479082509,0.501816385,-0.258750996,-0.372155262,-0.135076843,-0.256363221,-0.892530751,-1.261367568,-0.977142794,-0.561668183,-0.783988934
1,2008/1/31,600838.SH,1,0.33727047,-1.039166807,-0.443263049,-1.034439392,-0.421448876,-1.388176173,-1.019946959,-0.230773251,-0.272097171,0.011512775,-0.376344195,-1.137037716,-0.9744153,0.92046904,-0.92046904,-1.255565652,-0.902275649,-0.014868081,-0.126877797,-0.750205385,0.01171898,-0.405085943,-0.06331773,-0.80851233,-0.852618193,-0.629159869,-0.618599111,-0.231544851,-0.221976281,-0.308835822,-0.714357606,-0.716057179
1,2008/1/31,000926.SZ,1,-0.669912303,1.944863956,0.46698848,0.245560877,-0.476799415,1.737348155,0.297326264,-0.339062167,-0.839455756,-0.26171019,-0.329980275,0.532848776,1.322103914,0.458664266,-0.458664266,1.053474923,0.517963252,-0.527430285,-0.932288843,0.964463605,1.254877619,0.753516624,0.279021437,-1.073825736,-0.644497184,-0.656040302,-0.203043033,-0.164140259,-1.013934619,-1.43948317,1.709475678,0.338060139
1,2008/1/31,002045.SZ,1,0.533458286,1.093693609,0.476290717,-0.009293105,0.650139524,0.491211076,0.07506413,-0.283936445,-0.502723032,-0.283700907,-0.36614985,0.109311932,0.394604795,-0.012375265,0.012375265,0.281934129,0.51493971,0.270577655,-0.074247036,-1.327349146,-0.983979655,-0.207173779,-0.917749084,-0.696146128,-0.986786203,-0.513029492,-0.82597978,-0.766034429,-1.004665762,-1.56259403,-1.009233683,-1.049765707
1,2008/1/31,600830.SH,1,-0.602587152,-0.571257415,-1.431819606,-0.702574847,-0.839309036,-0.402133968,0.820441366,0.823997687,0.200013652,0.779557883,0.691645432,0.317543665,-0.293672699,-0.729639264,0.729639264,0.181577295,0.267779643,-0.993552835,0.074410806,1.239968469,1.891068707,0.149389155,1.069782738,2.761645229,1.023554125,-0.166585072,0.555923718,-0.383290563,-0.280152159,-0.771478933,1.249782186,2.291653236
1,2008/1/31,000936.SZ,1,1.112471381,0.08693984,0.33195749,1.265878042,0.12270546,0.690588028,-0.057289473,0.219036642,0.1834593,0.004606174,0.059169264,0.325459233,-0.382459298,-1.159975023,1.159975023,-0.009634218,-0.409283796,-0.342179715,0.268654996,-0.153717647,0.099389066,0.839346653,-0.119138551,-0.656751158,-0.226022422,0.115212231,0.030347944,-0.310658264,-0.880450509,0.099483805,-0.214063811,0.016096347
1,2008/1/31,000938.SZ,1,1.320705224,-0.932993558,-0.694563811,1.787365374,0.778394823,-0.642925803,-0.431101305,-0.145002755,-0.237202316,-0.050389491,-0.342984601,-0.010238948,-0.777785355,-1.160335276,1.160335276,-0.763696618,-0.858949724,-0.194605305,1.839252338,-0.136579848,0.097675038,0.897118223,0.30074272,2.761645229,2.596304262,1.598564865,1.206317218,0.932304089,2.233464586,1.448848598,1.729282476,2.285352364
1,2008/1/31,000949.SZ,1,-0.66757128,1.709111296,0.158507973,0.093389314,0.008351896,1.486145631,0.582028448,1.978758855,1.935631283,1.910439808,1.931182317,0.48023751,0.954251899,-0.05911911,0.05911911,1.036427282,0.969880886,-0.207948958,0.273235074,0.645420073,0.463869617,0.116990251,-0.295120813,-0.108357969,0.018803294,-0.490445419,0.105144733,-0.118825156,-0.556681152,-0.425982572,0.282875634,0.443315204
1,2008/1/31,600827.SH,1,-0.028482125,1.431453385,1.387748977,2.475770181,2.555107447,3.215146379,-2.871545214,-0.035463363,0.95210696,0.44103588,0.793998913,-0.355610633,1.501995189,-0.197602096,0.197602096,-0.165110552,-0.47411253,0.332452761,0.774902121,1.070718587,0.166888947,0.935289748,-1.216265849,-0.836486837,0.082869505,-0.573564488,-1.322768987,-0.288550952,-0.756267036,-1.039572229,-0.408584824,-0.474795901
1,2008/1/31,600826.SH,1,-1.48423541,1.22573008,-0.871623653,0.110933582,-0.553419819,-1.532805249,-1.02343267,-0.970676808,-0.93281592,-0.750583535,-1.007993456,-0.621222268,1.019641795,-1.300295383,1.300295383,-0.857490277,2.680272005,-0.570705781,1.993554124,-0.036851393,-0.11927462,-1.035626534,0.693415258,-1.07195495,-0.351163255,-0.059374075,-0.732236853,0.658506441,0.186042491,0.787413018,-0.649258974,-0.19505869
1,2008/1/31,000961.SZ,0,-1.036155526,-0.497751881,1.471336673,2.316980573,-1.333284217,1.578843615,-0.400278344,-0.276580977,-0.314831785,-0.124446799,-0.417198624,-0.040994745,-0.68277906,-1.072638809,1.072638809,-0.476678945,-0.846449906,-0.770633876,-0.206822898,-0.906873621,-0.560234581,1.086626788,2.865417274,2.761645229,2.802909451,2.518339988,2.098170819,1.804346116,1.772012705,0.599758934,-1.241653012,0.574578291
1,2008/1/31,600824.SH,1,1.655415023,-0.184776433,-0.119854061,-0.792235023,0.13058731,-0.055640739,-0.234935263,-1.070052628,-1.122273342,-0.856018371,-1.085882841,-0.969904953,-0.515593259,1.561346081,-1.561346081,0.093650848,-0.14772101,0.71162533,-0.66758239,0.162425174,0.353419244,-0.307914805,0.333733932,-0.919614471,-0.783714043,-0.889384869,-0.979367285,-1.621093038,-1.396963183,-0.836356442,-0.462560276,-0.489044859
1,2008/1/31,600823.SH,1,-1.793198959,0.278847574,-1.166768523,-0.235244112,1.194121495,0.629654017,2.495732492,1.978758855,1.935631283,-2.130435683,1.931182317,2.266155597,0.475493232,1.641801049,-1.641801049,1.362650391,0.615966951,0.919321428,-0.965776938,1.424131979,1.815310344,0.404658824,-0.512257297,-1.299680278,-1.329004622,-1.188177606,-1.727112216,0.176049588,0.043732785,-0.383870819,-0.074072223,-0.095592413
1,2008/1/31,000963.SZ,1,-0.560034514,0.512017104,-1.356308894,1.093072467,-0.161401315,0.55982254,1.560922974,1.702606168,0.749921482,0.987306274,0.902338918,0.0296339,0.322821622,-0.172833696,0.172833696,2.770233893,0.519484506,-0.430338999,-0.026068028,0.714212963,0.567439024,1.548442256,-0.219451244,-1.498646939,-1.292058406,-1.016665451,-0.535063317,-0.683174413,-0.611764933,-0.514802366,0.145748817,-0.753799993
1,2008/1/31,600821.SH,1,-0.447335658,-0.904542112,-0.521305415,-0.589117091,-0.249121724,-1.623544546,-1.455866178,1.628072807,1.464183773,-2.130435683,1.283546001,-1.523039865,-0.900512276,-0.896824166,0.896824166,-1.8197052,-0.740660094,-0.163923996,0.990532278,-0.36793133,0.517510477,-0.368667378,-1.023256377,-0.010944258,0.313478686,-0.385210241,-0.554945323,-0.155047029,0.825741774,0.61630284,0.053471284,0.543193919
1,2008/1/31,000968.SZ,1,0.5528895,0.389801723,-0.650479184,-0.31374805,0.537907997,0.655875093,1.466796804,0.74461305,0.870256083,1.516235921,0.715749209,-0.066476249,1.26778029,0.462531884,-0.462531884,0.940203428,0.690480434,0.439028346,0.369076312,1.741574922,1.840581417,-0.499933269,-0.697065945,1.83139958,0.073518196,-0.635847307,0.145513491,1.696720531,0.452051334,0.372641672,2.281842644,1.6621886
1,2008/1/31,000972.SZ,1,0.963036803,-0.18925047,-0.462350685,-0.132409074,-0.149434209,0.714948195,-0.233236799,-0.539057584,-0.910814737,-0.223225302,-0.141586281,0.310096886,-0.067890761,-0.232558627,0.232558627,-0.141778367,-0.606411256,-0.25536697,-0.877756525,0.526702157,1.279244159,1.26639381,0.840314442,0.345485009,0.143917559,-0.155963425,-0.048307078,1.68796959,1.892435763,0.01417976,2.281842644,1.719977616
1,2008/1/31,000975.SZ,1,-1.163088372,-0.472052501,-0.39695211,-1.184422917,-0.40113826,-1.427033146,-0.873560195,-0.518639921,-0.538811945,-0.310441771,-0.631324381,-2.063796533,-0.667468178,-0.171592464,0.171592464,-0.208253035,0.139656181,1.165458816,0.889459556,0.247670082,0.236461362,-2.63303163,0.174109402,-1.125736242,1.48532065,1.357714444,0.783365663,2.963479142,2.343198416,-0.36036235,1.863220721,2.141844552
1,2008/1/31,000976.SZ,1,-0.958450812,-0.931208978,-0.141184523,0.330530174,-0.939325428,-0.673090028,-0.638399962,0.496987223,0.428160331,0.711889353,0.293104241,-0.31258295,-0.925366185,-1.448225879,1.448225879,-0.659064689,-0.843672748,-0.784801394,-0.084666612,0.087750365,0.532220773,0.042323493,0.225129754,2.234303817,1.909699363,2.203081583,1.908672765,2.112721619,3.234861454,2.844910566,2.281842644,2.532202458
1,2008/1/31,000977.SZ,1,0.309672643,-0.827855682,1.998568189,0.171989209,-0.042524141,-2.007351996,-1.179496608,-0.215753708,-0.243196327,-0.173520915,-0.348714895,-1.324326343,-0.851419946,-0.580005289,0.580005289,-0.692417701,-0.853104295,-0.259491809,-0.510208827,-1.547641251,-1.692769387,-0.827957079,1.012451938,-0.487152241,0.142891606,0.653884422,-0.463927456,0.648142945,-0.077649952,-0.331357278,0.251727278,-0.680065619
1,2008/1/31,000978.SZ,1,-1.735859965,-0.293753464,-0.984852356,-0.986497841,0.065559656,-0.576493165,-0.126346288,-0.424179919,-0.407818278,-0.196340531,-0.506094012,-0.212474678,-0.028969905,1.203148467,-1.203148467,0.563923596,0.380807391,1.392876299,2.230951873,-0.361340027,-0.416491293,-0.521828917,0.169869289,-0.583840467,-0.939649131,-0.920533407,-1.183235462,-1.288540369,0.250744142,-1.158928069,-0.40175555,-0.890473294
1,2008/1/31,000987.SZ,1,-1.259423364,0.406278974,-1.007459874,-0.393393687,0.452872484,0.179294867,-2.871545214,-0.232497876,-0.157797162,-0.157512028,-0.267073017,-0.122287449,1.703445252,-0.166643848,0.166643848,1.514977137,1.76065238,0.446516427,2.230951873,1.066532811,0.756713359,-0.301499125,-0.538279123,-1.137117374,-1.806957637,-1.30949034,-1.918258266,-1.03958305,-1.003226631,-0.793841238,-0.857133982,-1.073517536
